Ano,Mês,Município,Aparelho de Pesca,Pescado,kg no Período,nº de descargas do período
2018,4,Itajaí,Arrasto de parelha,Cabra,"6.134,00",4
2018,4,Itajaí,Arrasto de parelha,Cangoá,"59,00",1
2018,4,Itajaí,Arrasto de parelha,Carapau,"40,00",1
2018,4,Itajaí,Arrasto de parelha,Castanha,"36.985,00",2
2018,4,Itajaí,Arrasto de parelha,Corcoroca,"1.300,00",2
2018,4,Itajaí,Arrasto de parelha,Corvina,"45.418,00",7
2018,4,Itajaí,Arrasto de parelha,Enguia,"58,00",2
2018,4,Itajaí,Arrasto de parelha,Espada,"1.109,00",3
2018,4,Itajaí,Arrasto de parelha,Galo,"117,00",2
2018,4,Itajaí,Arrasto de parelha,Goete,"6.737,00",5
2018,4,Itajaí,Arrasto de parelha,Gordinho,"1.498,00",3
2018,4,Itajaí,Arrasto de parelha,Guaivira,"159,00",2
2018,4,Itajaí,Arrasto de parelha,Linguado,"1.655,00",3
2018,4,Itajaí,Arrasto de parelha,Linguado-areia,"2.000,00",1
2018,4,Itajaí,Arrasto de parelha,Maria-luiza,"39,00",1
2018,4,Itajaí,Arrasto de parelha,Maria-mole,"39.238,00",4
2018,4,Itajaí,Arrasto de parelha,Miracéu,"59,00",1
2018,4,Itajaí,Arrasto de parelha,Mistura,"5.300,00",4
2018,4,Itajaí,Arrasto de parelha,Olho-de-cão,"378,00",1
2018,4,Itajaí,Arrasto de parelha,Palombeta,"17,00",1
2018,4,Itajaí,Arrasto de parelha,Pampo,"112,00",2
2018,4,Itajaí,Arrasto de parelha,Paru,"160,00",1
2018,4,Itajaí,Arrasto de parelha,Peixe-porco,"204.680,00",6
2018,4,Itajaí,Arrasto de parelha,Peixe-sapo,"43,00",2
2018,4,Itajaí,Arrasto de parelha,Pescada-amarela,"36.500,00",3
2018,4,Itajaí,Arrasto de parelha,Pescada-branca,"250,00",2
2018,4,Itajaí,Arrasto de parelha,Pescada-cambucu,"119,00",2
2018,4,Itajaí,Arrasto de parelha,Roncador,"1.280,00",1
2018,4,Itajaí,Arrasto de parelha,Tira-vira,"452,00",2
2018,4,Itajaí,Arrasto de parelha,Xarelete,"300,00",1
2018,4,Itajaí,Arrasto duplo,Abrótea,"32.815,00",11
2018,4,Itajaí,Arrasto duplo,Abrótea-de-fundo,"48.340,00",4
2018,4,Itajaí,Arrasto duplo,Betara,"7.335,00",5
2018,4,Itajaí,Arrasto duplo,Cabra,"44.997,00",13
2018,4,Itajaí,Arrasto duplo,Cação-bagre,"73,00",1
2018,4,Itajaí,Arrasto duplo,Camarão-cristalino,"12.105,00",5
2018,4,Itajaí,Arrasto duplo,Castanha,"33.986,00",12
2018,4,Itajaí,Arrasto duplo,Congro,"160,00",1
2018,4,Itajaí,Arrasto duplo,Congro-rosa,"6.750,00",9
2018,4,Itajaí,Arrasto duplo,Corvina,"2.267,00",7
2018,4,Itajaí,Arrasto duplo,Emplastro,"12.722,00",8
2018,4,Itajaí,Arrasto duplo,Enguia,"98,00",1
2018,4,Itajaí,Arrasto duplo,Espada,"40,00",1
2018,4,Itajaí,Arrasto duplo,Goete,"237,00",1
2018,4,Itajaí,Arrasto duplo,Gordinho,"50,00",1
2018,4,Itajaí,Arrasto duplo,Linguado,"23.715,00",9
2018,4,Itajaí,Arrasto duplo,Linguado-areia,"19.778,00",10
2018,4,Itajaí,Arrasto duplo,Lula,"500,00",1
2018,4,Itajaí,Arrasto duplo,Mangangá,"120,00",1
2018,4,Itajaí,Arrasto duplo,Maria-mole,"15.238,00",10
2018,4,Itajaí,Arrasto duplo,Merluza,"16.208,00",7
2018,4,Itajaí,Arrasto duplo,Mistura,"15.200,00",6
2018,4,Itajaí,Arrasto duplo,Peixe-porco,"43,00",1
2018,4,Itajaí,Arrasto duplo,Peixe-sapo,"7.803,00",9
2018,4,Itajaí,Arrasto duplo,Pescada,"39,00",1
2018,4,Itajaí,Arrasto duplo,Pescada-amarela,"800,00",1
2018,4,Itajaí,Arrasto duplo,Pitú,"5.000,00",4
2018,4,Itajaí,Arrasto duplo,Polvo,"108,00",2
2018,4,Itajaí,Arrasto duplo,Raia,"88,00",1
2018,4,Itajaí,Arrasto duplo,Sapateira,"2.633,00",3
2018,4,Itajaí,Arrasto duplo,Tira-vira,"1.941,00",8
2018,4,Itajaí,Arrasto duplo,Trilha,"77,00",2
2018,4,Itajaí,Arrasto simples,Abrótea,"2.059,00",2
2018,4,Itajaí,Arrasto simples,Cabra,"108.974,00",2
2018,4,Itajaí,Arrasto simples,Castanha,"9.900,00",2
2018,4,Itajaí,Arrasto simples,Corvina,"2.220,00",2
2018,4,Itajaí,Arrasto simples,Emplastro,"11.000,00",2
2018,4,Itajaí,Arrasto simples,Espada,"191,00",1
2018,4,Itajaí,Arrasto simples,Linguado-areia,"3.133,00",2
2018,4,Itajaí,Arrasto simples,Maria-mole,"2.837,00",2
2018,4,Itajaí,Arrasto simples,Merluza,"113,00",2
2018,4,Itajaí,Arrasto simples,Tira-vira,"500,00",1
2018,4,Itajaí,Arrasto simples,Trilha,"2.792,00",2
2018,4,Navegantes,Arrasto de parelha,Abrótea,"3.657,00",5
2018,4,Navegantes,Arrasto de parelha,Betara,"1.080,00",3
2018,4,Navegantes,Arrasto de parelha,Cabra,"3.740,00",4
2018,4,Navegantes,Arrasto de parelha,Castanha,"71.000,00",6
2018,4,Navegantes,Arrasto de parelha,Corvina,"87.210,00",8
2018,4,Navegantes,Arrasto de parelha,Espada,"2.000,00",2
2018,4,Navegantes,Arrasto de parelha,Galo,"560,00",2
2018,4,Navegantes,Arrasto de parelha,Goete,"27.580,00",6
2018,4,Navegantes,Arrasto de parelha,Gordinho,"5.096,00",5
2018,4,Navegantes,Arrasto de parelha,Linguado,"5.576,00",5
2018,4,Navegantes,Arrasto de parelha,Lula,"100,00",1
2018,4,Navegantes,Arrasto de parelha,Maria-mole,"67.260,00",4
2018,4,Navegantes,Arrasto de parelha,Mistura,"71.576,00",7
2018,4,Navegantes,Arrasto de parelha,Olho-de-cão,"5.000,00",2
2018,4,Navegantes,Arrasto de parelha,Palombeta,"3.000,00",2
2018,4,Navegantes,Arrasto de parelha,Peixe-porco,"62.040,00",4
2018,4,Navegantes,Arrasto de parelha,Pescada-amarela,"35.000,00",4
2018,4,Navegantes,Arrasto de parelha,Pescada-cambucu,"240,00",1
2018,4,Navegantes,Arrasto de parelha,Roncador,"3.000,00",1
2018,4,Navegantes,Arrasto duplo,Abrótea,"66.300,00",11
2018,4,Navegantes,Arrasto duplo,Abrótea-de-fundo,"91.180,00",10
2018,4,Navegantes,Arrasto duplo,Batata,"1.226,00",1
2018,4,Navegantes,Arrasto duplo,Cabra,"25.700,00",12
2018,4,Navegantes,Arrasto duplo,Camarão-cristalino,"39.300,00",17
2018,4,Navegantes,Arrasto duplo,Castanha,"4.040,00",5
2018,4,Navegantes,Arrasto duplo,Congro,"463,00",1
2018,4,Navegantes,Arrasto duplo,Congro-rosa,"5.700,00",8
2018,4,Navegantes,Arrasto duplo,Corvina,"9.500,00",1
2018,4,Navegantes,Arrasto duplo,Emplastro,"20.580,00",12
2018,4,Navegantes,Arrasto duplo,Ferrinho,"120,00",1
2018,4,Navegantes,Arrasto duplo,Goete,"400,00",1
2018,4,Navegantes,Arrasto duplo,Linguado,"2.460,00",2
2018,4,Navegantes,Arrasto duplo,Linguado-areia,"23.300,00",15
2018,4,Navegantes,Arrasto duplo,Lula,"1.200,00",2
2018,4,Navegantes,Arrasto duplo,Maria-mole,"1.400,00",2
2018,4,Navegantes,Arrasto duplo,Merluza,"44.435,00",10
2018,4,Navegantes,Arrasto duplo,Mistura,"64.019,00",20
2018,4,Navegantes,Arrasto duplo,Peixe-sapo,"10.575,00",7
2018,4,Navegantes,Arrasto duplo,Pitú,"18.280,00",17
2018,4,Navegantes,Arrasto duplo,Polvo,"850,00",2
2018,4,Navegantes,Arrasto duplo,Sapateira,"1.400,00",2
2018,4,Navegantes,Arrasto duplo,Sarrão,"2.040,00",2
2018,4,Navegantes,Arrasto duplo,Tira-vira,"900,00",3
2018,4,Navegantes,Arrasto duplo,Trilha,"1.200,00",2
2018,4,Navegantes,Arrasto simples,Abrótea,"4.500,00",3
2018,4,Navegantes,Arrasto simples,Cabra,"105.000,00",3
2018,4,Navegantes,Arrasto simples,Cação-bagre,"1.000,00",1
2018,4,Navegantes,Arrasto simples,Castanha,"13.000,00",2
2018,4,Navegantes,Arrasto simples,Congro-rosa,"800,00",2
2018,4,Navegantes,Arrasto simples,Corvina,"500,00",2
2018,4,Navegantes,Arrasto simples,Emplastro,"18.000,00",3
2018,4,Navegantes,Arrasto simples,Linguado-areia,"4.000,00",3
2018,4,Navegantes,Arrasto simples,Maria-mole,"8.300,00",3
2018,4,Navegantes,Arrasto simples,Merluza,"500,00",1
2018,4,Navegantes,Arrasto simples,Mistura,"10.313,00",2
2018,4,Navegantes,Arrasto simples,Peixe-sapo,"1.000,00",2
2018,4,Navegantes,Arrasto simples,Tira-vira,"100,00",1
2018,4,Navegantes,Arrasto simples,Trilha,"6.500,00",3
2018,4,Porto Belo,Arrasto de parelha,Abrótea,"2.000,00",1
2018,4,Porto Belo,Arrasto de parelha,Betara,"515,00",1
2018,4,Porto Belo,Arrasto de parelha,Cabra,"11.560,00",1
2018,4,Porto Belo,Arrasto de parelha,Castanha,"24.940,00",1
2018,4,Porto Belo,Arrasto de parelha,Corcoroca,"100,00",1
2018,4,Porto Belo,Arrasto de parelha,Corvina,"9.370,00",1
2018,4,Porto Belo,Arrasto de parelha,Espada,"820,00",1
2018,4,Porto Belo,Arrasto de parelha,Galo,"100,00",1
2018,4,Porto Belo,Arrasto de parelha,Goete,"7.480,00",1
2018,4,Porto Belo,Arrasto de parelha,Gordinho,"1.124,00",1
2018,4,Porto Belo,Arrasto de parelha,Guaivira,"60,00",1
2018,4,Porto Belo,Arrasto de parelha,Linguado,"1.230,00",1
2018,4,Porto Belo,Arrasto de parelha,Linguado-areia,"300,00",1
2018,4,Porto Belo,Arrasto de parelha,Mangangá,"60,00",1
2018,4,Porto Belo,Arrasto de parelha,Maria-mole,"30.000,00",1
2018,4,Porto Belo,Arrasto de parelha,Miracéu,"140,00",1
2018,4,Porto Belo,Arrasto de parelha,Mistura,"420,00",1
2018,4,Porto Belo,Arrasto de parelha,Olho-de-cão,"960,00",1
2018,4,Porto Belo,Arrasto de parelha,Palombeta,"340,00",1
2018,4,Porto Belo,Arrasto de parelha,Pampo,"60,00",1
2018,4,Porto Belo,Arrasto de parelha,Pargo-rosa,"140,00",1
2018,4,Porto Belo,Arrasto de parelha,Peixe-porco,"880,00",1
2018,4,Porto Belo,Arrasto de parelha,Pescada,"26.300,00",1
2018,4,Porto Belo,Arrasto de parelha,Pescada-cambucu,"60,00",1
2018,4,Porto Belo,Arrasto de parelha,Sardinha-lage,"340,00",1
2018,4,Porto Belo,Arrasto de parelha,Tira-vira,"800,00",1
2018,5,Itajaí,Arrasto de parelha,Betara,"600,00",1
2018,5,Itajaí,Arrasto de parelha,Castanha,"9.200,00",2
2018,5,Itajaí,Arrasto de parelha,Corvina,"18.700,00",4
2018,5,Itajaí,Arrasto de parelha,Espada,"200,00",1
2018,5,Itajaí,Arrasto de parelha,Goete,"7.000,00",2
2018,5,Itajaí,Arrasto de parelha,Gordinho,"900,00",3
2018,5,Itajaí,Arrasto de parelha,Maria-mole,"4.000,00",1
2018,5,Itajaí,Arrasto de parelha,Mistura,"12.000,00",3
2018,5,Itajaí,Arrasto de parelha,Peixe-porco,"10.500,00",2
2018,5,Itajaí,Arrasto de parelha,Pescada-amarela,"3.000,00",2
2018,5,Itajaí,Arrasto duplo,Abrótea,"21.812,00",11
2018,5,Itajaí,Arrasto duplo,Abrótea-de-fundo,"85.000,00",6
